sequence_id,pp_id,condition,length,tempo,variance,interval_i,stim_ioi,resp_iti
11_54,11,sampling,25,500,0.25,16,592.489707813333,525.68
11_54,11,sampling,25,500,0.25,17,627.087298503452,828.41
11_54,11,sampling,25,500,0.25,18,523.550892404957,509.32
11_54,11,sampling,25,500,0.25,19,578.238275421474,499.09
11_54,11,sampling,25,500,0.25,20,590.644312242785,609.55
11_54,11,sampling,25,500,0.25,21,609.585730169449,619.77
11_54,11,sampling,25,500,0.25,22,555.424204930983,603.41
11_54,11,sampling,25,500,0.25,23,333.265624528392,601.36
11_77,11,jittering,25,400,0.2,4,335.645671438909,435.68
11_77,11,jittering,25,400,0.2,5,408.571505960377,396.82
11_77,11,jittering,25,400,0.2,6,449.013024794654,376.36
11_77,11,jittering,25,400,0.2,7,466.495995784046,364.09
11_77,11,jittering,25,400,0.2,8,420.467862884579,378.41
11_77,11,jittering,25,400,0.2,9,314.663618433817,421.36
11_77,11,jittering,25,400,0.2,10,480.075292017685,413.18
11_77,11,jittering,25,400,0.2,11,261.074400743562,345.68
11_77,11,jittering,25,400,0.2,12,550.103373115247,450
11_77,11,jittering,25,400,0.2,13,348.03904064262,390.68
11_77,11,jittering,25,400,0.2,14,370.39747062985,495
11_77,11,jittering,25,400,0.2,15,394.113647424392,374.32
11_77,11,jittering,25,400,0.2,16,409.365309724487,362.05
11_77,11,jittering,25,400,0.2,17,411.073487197767,400.91
11_77,11,jittering,25,400,0.2,18,348.931548355245,388.64
11_77,11,jittering,25,400,0.2,19,466.339287030802,437.73
11_77,11,jittering,25,400,0.2,20,429.673528704257,284.32
11_77,11,jittering,25,400,0.2,21,424.867431532617,445.91
11_77,11,jittering,25,400,0.2,22,332.687223679859,392.73
11_77,11,jittering,25,400,0.2,23,384.285214886761,456.14
11_78,11,sampling,25,500,0.2,4,474.106490891033,495
11_78,11,sampling,25,500,0.2,5,617.291874462453,456.14
11_78,11,sampling,25,500,0.2,6,562.591849062356,470.45
11_78,11,sampling,25,500,0.2,7,366.280819551649,499.09
11_78,11,sampling,25,500,0.2,8,594.126996139511,568.64
11_78,11,sampling,25,500,0.2,9,600.609546512898,374.32
11_78,11,sampling,25,500,0.2,10,656.516026847927,885.68
11_78,11,sampling,25,500,0.2,11,572.182521155639,413.18
11_78,11,sampling,25,500,0.2,12,453.00161787964,801.82
11_78,11,sampling,25,500,0.2,13,506.413290550377,431.59
11_78,11,sampling,25,500,0.2,14,507.953410532735,413.18
11_78,11,sampling,25,500,0.2,15,591.927304248782,450
11_78,11,sampling,25,500,0.2,16,566.970141631023,486.82
11_78,11,sampling,25,500,0.2,17,543.719666706707,501.14
11_78,11,sampling,25,500,0.2,18,415.846787030803,777.27
11_78,11,sampling,25,500,0.2,19,458.279901034,253.64
11_78,11,sampling,25,500,0.2,20,318.680090068458,480.68
11_78,11,sampling,25,500,0.2,21,535.295544096994,554.32
11_78,11,sampling,25,500,0.2,22,386.596452866059,376.36
11_78,11,sampling,25,500,0.2,23,579.363760781982,486.82
114_13,114,sampling,25,500,0.2,4,620.133233518477,507.27
114_13,114,sampling,25,500,0.2,5,515.999947503273,578.86
114_13,114,sampling,25,500,0.2,6,609.607946527683,609.55
114_13,114,sampling,25,500,0.2,7,673.864576773967,497.05
114_13,114,sampling,25,500,0.2,8,481.380525886841,570.68
114_13,114,sampling,25,500,0.2,9,577.077797305527,707.73
114_13,114,sampling,25,500,0.2,10,461.648136881971,499.09
114_13,114,sampling,25,500,0.2,11,521.502270261806,533.86
114_13,114,sampling,25,500,0.2,12,564.085988205321,517.5
114_13,114,sampling,25,500,0.2,13,432.729234059412,472.5
114_13,114,sampling,25,500,0.2,14,479.882365704439,540
114_13,114,sampling,25,500,0.2,15,525.417712032282,492.95
114_13,114,sampling,25,500,0.2,16,552.183128524907,470.45
114_13,114,sampling,25,500,0.2,17,372.671559463077,480.68
114_13,114,sampling,25,500,0.2,18,549.52137799103,535.91
114_13,114,sampling,25,500,0.2,19,348.49145064874,497.05
114_13,114,sampling,25,500,0.2,20,576.029702139742,482.73
114_13,114,sampling,25,500,0.2,21,683.124457681464,546.14
114_13,114,sampling,25,500,0.2,22,578.611879222368,458.18
114_13,114,sampling,25,500,0.2,23,463.181737347928,515.45
114_20,114,sampling,25,500,0.25,4,616.846211943259,595.23
114_20,114,sampling,25,500,0.25,5,605.11907699736,499.09
114_20,114,sampling,25,500,0.25,6,487.140960026163,540
114_20,114,sampling,25,500,0.25,7,285.086114192509,736.36
114_20,114,sampling,25,500,0.25,8,587.262005247026,437.73
114_20,114,sampling,25,500,0.25,9,558.213582479904,405
114_20,114,sampling,25,500,0.25,10,407.124394595648,456.14
114_20,114,sampling,25,500,0.25,11,440.02754771629,405
114_20,114,sampling,25,500,0.25,12,389.237974032649,525.68
114_20,114,sampling,25,500,0.25,13,291.125078095291,445.91
114_20,114,sampling,25,500,0.25,14,552.171425855108,355.91
114_20,114,sampling,25,500,0.25,15,592.071434848954,341.59
114_20,114,sampling,25,500,0.25,16,541.52163909451,523.64
114_20,114,sampling,25,500,0.25,17,575.280022846878,523.64
114_20,114,sampling,25,500,0.25,18,356.867698344291,605.45
114_20,114,sampling,25,500,0.25,19,525.636113423703,578.86
114_20,114,sampling,25,500,0.25,20,438.285280639053,445.91
114_20,114,sampling,25,500,0.25,21,614.794031037723,470.45
114_20,114,sampling,25,500,0.25,22,343.595044548922,364.09
114_20,114,sampling,25,500,0.25,23,561.855430360582,728.18
114_41,114,jittering,25,500,0.2,4,638.755215078633,582.95
114_41,114,jittering,25,500,0.2,5,543.489518042887,351.82
114_41,114,jittering,25,500,0.2,6,392.135789762429,611.59
114_41,114,jittering,25,500,0.2,7,531.578313752914,425.45
114_41,114,jittering,25,500,0.2,8,495.267620497378,478.64
114_41,114,jittering,25,500,0.2,9,465.517733572159,542.05
114_41,114,jittering,25,500,0.2,10,545.606533342663,374.32
114_41,114,jittering,25,500,0.2,11,510.462136020142,582.95
114_41,114,jittering,25,500,0.2,12,481.237256721191,558.41
114_41,114,jittering,25,500,0.2,13,310.86540406136,390.68
114_41,114,jittering,25,500,0.2,14,708.546228303675,582.95
114_41,114,jittering,25,500,0.2,15,392.472024775721,378.41
114_41,114,jittering,25,500,0.2,16,587.871865349364,597.27
114_41,114,jittering,25,500,0.2,17,501.396095413722,458.18
114_41,114,jittering,25,500,0.2,18,507.678451750837,552.27
114_41,114,jittering,25,500,0.2,19,452.30723178828,335.45
114_41,114,jittering,25,500,0.2,20,566.645566486757,658.64
114_41,114,jittering,25,500,0.2,21,459.985015895356,468.41
114_41,114,jittering,25,500,0.2,22,513.719579595123,470.45
114_41,114,jittering,25,500,0.2,23,501.704995140524,554.32
114_43,114,jittering,25,400,0.2,4,480.403172191923,409.09
114_43,114,jittering,25,400,0.2,5,351.573957251641,392.73
114_43,114,jittering,25,400,0.2,6,406.088917414741,419.32
114_43,114,jittering,25,400,0.2,7,389.156462755911,294.55
114_43,114,jittering,25,400,0.2,8,375.593951271489,429.55
114_43,114,jittering,25,400,0.2,9,380.872007391932,349.77
114_43,114,jittering,25,400,0.2,10,481.147308626579,419.32
114_43,114,jittering,25,400,0.2,11,361.627170178442,380.45
114_43,114,jittering,25,400,0.2,12,374.283597240688,357.95
114_43,114,jittering,25,400,0.2,13,569.115718486808,484.77
114_43,114,jittering,25,400,0.2,14,245.320056471896,396.82
114_43,114,jittering,25,400,0.2,15,319.34132207748,476.59
114_43,114,jittering,25,400,0.2,16,634.147201420592,435.68
114_43,114,jittering,25,400,0.2,17,219.68737945778,417.27
114_43,114,jittering,25,400,0.2,18,395.221247503894,321.14
114_43,114,jittering,25,400,0.2,19,472.234200317149,415.23
114_43,114,jittering,25,400,0.2,20,365.314851927853,423.41
114_43,114,jittering,25,400,0.2,21,422.261969048483,247.5
114_43,114,jittering,25,400,0.2,22,355.549427541157,445.91
114_43,114,jittering,25,400,0.2,23,382.483776695351,417.27
114_44,114,jittering,25,500,0.2,4,455.795924531147,413.18
114_44,114,jittering,25,500,0.2,5,534.073745572543,415.23
114_44,114,jittering,25,500,0.2,6,471.583809880281,505.23
114_44,114,jittering,25,500,0.2,7,514.837577160225,529.77
114_44,114,jittering,25,500,0.2,8,594.216867531036,478.64
114_44,114,jittering,25,500,0.2,9,457.415001820493,509.32
114_44,114,jittering,25,500,0.2,10,573.49052437809,646.36
114_44,114,jittering,25,500,0.2,11,376.837165040391,439.77
114_44,114,jittering,25,500,0.2,12,582.41294343892,499.09
114_44,114,jittering,25,500,0.2,13,386.406407478176,429.55
114_44,114,jittering,25,500,0.2,14,571.063862406351,611.59
114_44,114,jittering,25,500,0.2,15,476.241105016958,333.41
114_44,114,jittering,25,500,0.2,16,554.487374953067,466.36
114_44,114,jittering,25,500,0.2,17,427.628087105236,564.55
114_44,114,jittering,25,500,0.2,18,412.944511710464,537.95
114_44,114,jittering,25,500,0.2,19,628.461668366537,458.18
114_44,114,jittering,25,500,0.2,20,564.113197432576,443.86
114_44,114,jittering,25,500,0.2,21,422.001582148763,670.91
114_44,114,jittering,25,500,0.2,22,580.472542240783,648.41
114_44,114,jittering,25,500,0.2,23,451.95477073136,396.82
114_45,114,sampling,25,500,0.2,4,438.768618926734,394.77
114_45,114,sampling,25,500,0.2,5,532.374229524336,570.68
114_45,114,sampling,25,500,0.2,6,319.659058498057,450
114_45,114,sampling,25,500,0.2,7,656.636875337386,460.23
114_45,114,sampling,25,500,0.2,8,324.380884522895,372.27
114_45,114,sampling,25,500,0.2,9,456.638168786472,707.73
114_45,114,sampling,25,500,0.2,10,699.996139052912,327.27
114_45,114,sampling,25,500,0.2,11,640.189060668195,384.55
114_45,114,sampling,25,500,0.2,12,428.189630820565,662.73
114_45,114,sampling,25,500,0.2,13,486.521697601521,814.09
114_45,114,sampling,25,500,0.2,14,722.772892290182,462.27
114_45,114,sampling,25,500,0.2,15,478.878793780873,427.5
114_45,114,sampling,25,500,0.2,16,535.760223754867,648.41
114_45,114,sampling,25,500,0.2,17,707.472156287884,513.41
114_45,114,sampling,25,500,0.2,18,490.502008973135,509.32
114_45,114,sampling,25,500,0.2,19,358.38428035496,685.23
114_45,114,sampling,25,500,0.2,20,535.889568567289,460.23
114_45,114,sampling,25,500,0.2,21,564.32259802195,462.27
114_45,114,sampling,25,500,0.2,22,556.178322745391,413.18
114_45,114,sampling,25,500,0.2,23,513.215525121594,495
114_51,114,jittering,25,400,0.2,4,446.972129447561,380.45
114_51,114,jittering,25,400,0.2,5,427.485033545228,386.59
114_51,114,jittering,25,400,0.2,6,379.740844205833,476.59
114_51,114,jittering,25,400,0.2,7,374.947239057956,423.41
114_51,114,jittering,25,400,0.2,8,476.926673473611,402.95
114_51,114,jittering,25,400,0.2,9,317.944062012382,343.64
114_51,114,jittering,25,400,0.2,10,468.281818701006,466.36
114_51,114,jittering,25,400,0.2,11,305.394459494717,360
114_51,114,jittering,25,400,0.2,12,522.70579894955,405
114_51,114,jittering,25,400,0.2,13,241.087778129252,396.82
114_51,114,jittering,25,400,0.2,14,434.960821364514,443.86
114_51,114,jittering,25,400,0.2,15,382.12020101206,353.86
114_51,114,jittering,25,400,0.2,16,442.760807443063,214.77
114_51,114,jittering,25,400,0.2,17,444.435797694195,554.32
114_51,114,jittering,25,400,0.2,18,313.91049456728,409.09
114_51,114,jittering,25,400,0.2,19,455.602270761164,310.91
114_51,114,jittering,25,400,0.2,20,408.603999522068,433.64
114_51,114,jittering,25,400,0.2,21,455.428544138144,454.09
114_51,114,jittering,25,400,0.2,22,334.68970888233,317.05
114_51,114,jittering,25,400,0.2,23,425.726592881607,460.23
114_56,114,jittering,25,500,0.2,4,404.295824103053,427.5
114_56,114,jittering,25,500,0.2,5,708.225782534973,566.59
114_56,114,jittering,25,500,0.2,6,265.307131740777,415.23
114_56,114,jittering,25,500,0.2,7,650.514848569692,732.27
114_56,114,jittering,25,500,0.2,8,584.957814039225,357.95
114_56,114,jittering,25,500,0.2,9,366.120925159738,525.68
114_56,114,jittering,25,500,0.2,10,563.926916855624,362.05
114_56,114,jittering,25,500,0.2,11,288.422019480755,515.45
114_56,114,jittering,25,500,0.2,12,661.511467311828,672.95
114_56,114,jittering,25,500,0.2,13,462.182981624203,443.86
114_56,114,jittering,25,500,0.2,14,656.652378253732,488.86
114_56,114,jittering,25,500,0.2,15,425.80048916705,454.09
114_56,114,jittering,25,500,0.2,16,377.59123773879,480.68
114_56,114,jittering,25,500,0.2,17,494.759004715065,642.27
114_56,114,jittering,25,500,0.2,18,625.868268306325,474.55
114_56,114,jittering,25,500,0.2,19,435.587288585994,345.68
114_56,114,jittering,25,500,0.2,20,497.830918967815,613.64
114_56,114,jittering,25,500,0.2,21,441.698171963557,472.5
114_56,114,jittering,25,500,0.2,22,485.389705723213,466.36
114_56,114,jittering,25,500,0.2,23,585.747601528334,474.55
117_45,117,sampling,25,400,0.25,4,467.119513788242,402.95
117_45,117,sampling,25,400,0.25,5,393.233543221556,347.73
117_45,117,sampling,25,400,0.25,6,461.721515549898,368.18
117_45,117,sampling,25,400,0.25,7,413.589142000726,368.18
117_45,117,sampling,25,400,0.25,8,391.251153571253,458.18
117_45,117,sampling,25,400,0.25,9,320.47904341287,370.23
117_45,117,sampling,25,400,0.25,10,390.021934969095,456.14
117_45,117,sampling,25,400,0.25,11,467.578178974357,333.41
117_45,117,sampling,25,400,0.25,12,375.130873896057,355.91
117_45,117,sampling,25,400,0.25,13,554.26652846722,497.05
117_45,117,sampling,25,400,0.25,14,333.011803996451,341.59
117_45,117,sampling,25,400,0.25,15,276.585252215578,605.45
117_45,117,sampling,25,400,0.25,16,263.104322459767,235.23
117_45,117,sampling,25,400,0.25,17,499.187401097988,321.14
117_45,117,sampling,25,400,0.25,18,461.040980389681,302.73
117_45,117,sampling,25,400,0.25,19,239.391526631735,480.68
117_45,117,sampling,25,400,0.25,20,506.634533712412,460.23
117_45,117,sampling,25,400,0.25,21,482.091044428842,517.5
117_45,117,sampling,25,400,0.25,22,450.404145640654,308.86
117_45,117,sampling,25,400,0.25,23,462.694010893963,441.82
117_52,117,sampling,25,500,0.25,4,476.940867215475,411.14
117_52,117,sampling,25,500,0.25,5,433.105496806017,556.36
117_52,117,sampling,25,500,0.25,6,638.797722236005,464.32
117_52,117,sampling,25,500,0.25,7,391.585856655573,472.5
117_52,117,sampling,25,500,0.25,8,688.867432819472,746.59
117_52,117,sampling,25,500,0.25,9,450.387072056336,677.05
117_52,117,sampling,25,500,0.25,10,588.174647214243,419.32
117_52,117,sampling,25,500,0.25,11,444.834195008672,413.18
117_52,117,sampling,25,500,0.25,12,319.397258430133,478.64
117_52,117,sampling,25,500,0.25,13,586.106245965684,466.36
117_52,117,sampling,25,500,0.25,14,445.829057037106,341.59
117_52,117,sampling,25,500,0.25,15,492.588908666158,732.27
117_52,117,sampling,25,500,0.25,16,560.477666886295,357.95
117_52,117,sampling,25,500,0.25,17,483.077691324841,433.64
117_52,117,sampling,25,500,0.25,18,407.025894473662,558.41
117_52,117,sampling,25,500,0.25,19,441.781368542186,437.73
117_52,117,sampling,25,500,0.25,20,492.056581937435,378.41
117_52,117,sampling,25,500,0.25,21,497.405995791831,478.64
117_52,117,sampling,25,500,0.25,22,395.131123330952,443.86
117_52,117,sampling,25,500,0.25,23,596.772471303171,515.45
13_19,13,jittering,25,500,0.2,4,395.996453274708,464.32
13_19,13,jittering,25,500,0.2,5,619.715008278261,417.27
13_19,13,jittering,25,500,0.2,6,465.23848478125,427.5
13_19,13,jittering,25,500,0.2,7,439.612575761231,519.55
13_19,13,jittering,25,500,0.2,8,544.10212614183,495
13_19,13,jittering,25,500,0.2,9,498.345498053726,454.09
13_19,13,jittering,25,500,0.2,10,484.776425166179,503.18
13_19,13,jittering,25,500,0.2,11,444.168953597975,474.55
13_19,13,jittering,25,500,0.2,12,493.905856936855,468.41
13_19,13,jittering,25,500,0.2,13,640.482435532057,480.68
13_19,13,jittering,25,500,0.2,14,315.338802271614,425.45
13_19,13,jittering,25,500,0.2,15,622.910412212444,550.23
13_19,13,jittering,25,500,0.2,16,474.56417356863,419.32
13_19,13,jittering,25,500,0.2,17,608.690422827044,852.95
13_19,13,jittering,25,500,0.2,18,441.423952219762,210.68
13_19,13,jittering,25,500,0.2,19,382.674581638223,644.32
13_19,13,jittering,25,500,0.2,20,508.482717948842,394.77
13_19,13,jittering,25,500,0.2,21,617.655806883455,527.73
13_19,13,jittering,25,500,0.2,22,468.416183647705,570.68
13_19,13,jittering,25,500,0.2,23,494.550070263609,490.91
13_38,13,jittering,25,500,0.2,4,185.880115246376,437.73
13_38,13,jittering,25,500,0.2,5,609.999518538125,423.41
13_38,13,jittering,25,500,0.2,6,541.335052770828,525.68
13_38,13,jittering,25,500,0.2,7,366.259278388441,456.14
13_38,13,jittering,25,500,0.2,8,595.705673439718,492.95
13_38,13,jittering,25,500,0.2,9,497.165901542987,454.09
13_38,13,jittering,25,500,0.2,10,637.234245069134,474.55
13_38,13,jittering,25,500,0.2,11,450.316412888974,415.23
13_38,13,jittering,25,500,0.2,12,431.622583606331,595.23
13_38,13,jittering,25,500,0.2,13,470.619770969196,439.77
13_38,13,jittering,25,500,0.2,14,570.849911461503,466.36
13_38,13,jittering,25,500,0.2,15,338.868681708263,511.36
13_38,13,jittering,25,500,0.2,16,694.389552543914,531.82
13_38,13,jittering,25,500,0.2,17,375.247881209531,460.23
13_38,13,jittering,25,500,0.2,18,459.905427580101,533.86
13_38,13,jittering,25,500,0.2,19,585.817506128491,454.09
13_38,13,jittering,25,500,0.2,20,502.85979580417,499.09
13_38,13,jittering,25,500,0.2,21,472.172600414106,576.82
13_38,13,jittering,25,500,0.2,22,525.670999202919,482.73
13_38,13,jittering,25,500,0.2,23,607.110916893129,533.86
133_40,133,jittering,25,500,0.2,4,530.484149715435,411.14
133_40,133,jittering,25,500,0.2,5,442.708950809625,415.23
133_40,133,jittering,25,500,0.2,6,305.723012507719,396.82
133_40,133,jittering,25,500,0.2,7,880.992345998948,409.09
133_40,133,jittering,25,500,0.2,8,220.448326398119,728.18
133_40,133,jittering,25,500,0.2,9,651.063897417336,382.5
133_40,133,jittering,25,500,0.2,10,353.129537453004,785.45
133_40,133,jittering,25,500,0.2,11,656.607275063287,384.55
133_40,133,jittering,25,500,0.2,12,355.57039194867,364.09
133_40,133,jittering,25,500,0.2,13,556.56046240969,398.86
133_40,133,jittering,25,500,0.2,14,575.217118988026,830.45
133_40,133,jittering,25,500,0.2,15,428.423015430648,362.05
133_40,133,jittering,25,500,0.2,16,547.074953180946,425.45
133_40,133,jittering,25,500,0.2,17,445.079527218076,771.14
133_40,133,jittering,25,500,0.2,18,688.572183035967,392.73
133_40,133,jittering,25,500,0.2,19,288.898469831316,335.45
133_40,133,jittering,25,500,0.2,20,476.948925968969,413.18
133_40,133,jittering,25,500,0.2,21,520.699044271892,715.91
133_40,133,jittering,25,500,0.2,22,535.807186605387,374.32
133_40,133,jittering,25,500,0.2,23,500.878714820046,407.05
133_69,133,sampling,25,400,0.25,4,348.478162193699,390.68
133_69,133,sampling,25,400,0.25,5,511.3622985295,378.41
133_69,133,sampling,25,400,0.25,6,571.810930033615,378.41
133_69,133,sampling,25,400,0.25,7,478.131767878747,785.45
133_69,133,sampling,25,400,0.25,8,448.127183104772,390.68
133_69,133,sampling,25,400,0.25,9,429.412190854237,394.77
133_69,133,sampling,25,400,0.25,10,414.828832416873,384.55
133_69,133,sampling,25,400,0.25,11,386.684263294601,384.55
133_69,133,sampling,25,400,0.25,12,369.603441479677,382.5
133_69,133,sampling,25,400,0.25,13,491.822776190057,378.41
133_69,133,sampling,25,400,0.25,14,650.285247364949,773.18
133_69,133,sampling,25,400,0.25,15,356.073351494239,402.95
133_69,133,sampling,25,400,0.25,16,498.848611780916,394.77
133_69,133,sampling,25,400,0.25,17,343.44595619933,366.14
133_69,133,sampling,25,400,0.25,18,336.314428195616,396.82
133_69,133,sampling,25,400,0.25,19,343.675595006644,372.27
133_69,133,sampling,25,400,0.25,20,414.196511846749,380.45
133_69,133,sampling,25,400,0.25,21,463.409542075236,351.82
133_69,133,sampling,25,400,0.25,22,569.255487301407,382.5
133_69,133,sampling,25,400,0.25,23,338.187582634911,822.27
14_29,14,jittering,25,500,0.2,4,375.852019024099,607.5
14_29,14,jittering,25,500,0.2,5,568.748382394691,490.91
14_29,14,jittering,25,500,0.2,6,532.165310656013,388.64
14_29,14,jittering,25,500,0.2,7,383.344699403347,478.64
